PlotNumber,Site,ProjectID,Treatment,Year,SiteSurveyor,RelocationConfidence,Longitude,Latitude,Elevation,Species,present,Functional_group
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,LONIINV,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,LONIUTA,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,LUETPEC,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,LUPIARC,1,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,MAHOAQU,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,MICRODO,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,MOEHMAC,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,NEOTCOR,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,ORTHSEC,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,OSMOCHI,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PACKCAN,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PARNFIM,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PAXIMYR,1,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PEDIBRA,1,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PEDIRAC,1,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PENSFRU,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PENSPRO,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PHLODIF,1,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PHYLEMP,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PICEENG,1,tree
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PINUALB,1,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PINUCON,0,tree
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PLATSTR,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,POLEPUL,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,POTEFLA,1,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,POTEGLU,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PSEUMEN,0,tree
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PULSOCC,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,PYROASA,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,RHODALB,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,RIBELAC,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,RIBEVIS,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,RUBUPAR,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,RUBUPED,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SAXIAUS,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SEDUDIV,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SEDULAN,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SENETRI,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SILEPAR,1,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SORBSCO,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SORBSIT,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SPIRLUC,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,STREAMP,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,STRELAN,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,SYMPFOL,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,TARAOFF,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,THALOCC,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,TIARTRI,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,TONELYA,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,TROLALB,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,TSUGHET,0,tree
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,VACCALA,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,VACCCAE,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,VACCDEL,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,VACCMEM,0,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,VACCSCO,1,shrub
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,VALESIT,0,herb
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,VERAVIR,0,NA
14-4387_2025,14-4387,Manning Park Project 2025,2025,2025,CML RNW,High,-120.773455,49.09144901,1950.674438,VEROCUS,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ABIEAMA,0,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ABIELAS,1,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ACHIMIL,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ACONCOL,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ACTARUB,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,AGOSAUR,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,AMELALN,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ANEMGRA,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ANGEARG,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ANGEGEN,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ANTELAN,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ANTERAC,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ANTEROS,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ARCTUVA,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ARNICOR,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ARNILAT,1,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ARNIPAR,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ATHYFIL,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,CASSMER,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,CASTPAR,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,CEANVEL,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,CHAMANG,1,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,CHIMUMB,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,CLAYPER,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,CLINUNI,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,DRYMGLA,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,DRYMPSE,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,EPILGLA,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,EQUIARV,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,EREMCAP,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ERIGAUR,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ERIGCOM,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ERIGGLA,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ERIOOVA,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ERIOUMB,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ERYTGRA,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,FRAGVIR,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,GALITRF,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,GOODOBL,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,GYMNDRY,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,HERAMAX,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,HEUCCYL,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,HIERALB,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,HIERTRI,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,HIERUMB,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,HOLODIS,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,JUNICOM,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,LEPTPYR,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,LILICOL,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,LONIINV,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,LONIUTA,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,LUETPEC,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,LUPIARC,1,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,MAHOAQU,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,MICRODO,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,MOEHMAC,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,NEOTCOR,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,ORTHSEC,1,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,OSMOCHI,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PACKCAN,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PARNFIM,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PAXIMYR,1,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PEDIBRA,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PEDIRAC,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PENSFRU,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PENSPRO,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PHLODIF,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PHYLEMP,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PICEENG,1,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PINUALB,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PINUCON,0,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PLATSTR,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,POLEPUL,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,POTEFLA,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,POTEGLU,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PSEUMEN,0,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PULSOCC,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,PYROASA,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,RHODALB,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,RIBELAC,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,RIBEVIS,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,RUBUPAR,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,RUBUPED,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SAXIAUS,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SEDUDIV,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SEDULAN,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SENETRI,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SILEPAR,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SORBSCO,1,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SORBSIT,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SPIRLUC,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,STREAMP,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,STRELAN,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,SYMPFOL,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,TARAOFF,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,THALOCC,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,TIARTRI,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,TONELYA,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,TROLALB,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,TSUGHET,0,tree
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,VACCALA,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,VACCCAE,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,VACCDEL,1,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,VACCMEM,0,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,VACCSCO,1,shrub
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,VALESIT,0,herb
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,VERAVIR,0,NA
14-4387_Error,14-4387,Manning Park Project 2025,Error,2025,CML RNW,High,-120.772849,49.09100703,1954.005493,VEROCUS,1,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ABIEAMA,0,tree
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ABIELAS,0,tree
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ACHIMIL,1,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ACONCOL,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ACTARUB,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,AGOSAUR,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,AMELALN,1,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ANEMGRA,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ANGEARG,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ANGEGEN,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ANTELAN,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ANTERAC,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ANTEROS,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ARCTUVA,1,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ARNICOR,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ARNILAT,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ARNIPAR,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ATHYFIL,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,CASSMER,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,CASTPAR,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,CEANVEL,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,CHAMANG,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,CHIMUMB,0,shrub
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,CLAYPER,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,CLINUNI,0,herb
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,DRYMGLA,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,DRYMPSE,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,EPILGLA,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,EQUIARV,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,EREMCAP,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ERIGAUR,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ERIGCOM,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ERIGGLA,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ERIOOVA,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ERIOUMB,0,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,ERYTGRA,1,NA
14-4388_2025,14-4388,Manning Park Project 2025,2025,2025,CML RNW,High,-120.762014,49.068998,1617.820679,FRAGVIR,1,NA
