"","...1","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Elevation_sc","Time_sc","Time"
"14782",14782,"SILEACA","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14783",14783,"SILEINV","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14784",14784,"SILEMEN","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14785",14785,"SILEPAR","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14786",14786,"SOLIMUL","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14787",14787,"SORBSCO","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,0.95,-0.391970413471582,0.797933369169537,"present"
"14788",14788,"SORBSIT","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,0.075,-0.391970413471582,0.797933369169537,"present"
"14789",14789,"SPIRLUC","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14790",14790,"STELCRI","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14791",14791,"STELLON","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14792",14792,"STREAMP","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,1.5,-0.391970413471582,0.797933369169537,"present"
"14793",14793,"STRELAN","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,1.675,-0.391970413471582,0.797933369169537,"present"
"14794",14794,"SYMPALB","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14795",14795,"SYMPFOL","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,0.75,-0.391970413471582,0.797933369169537,"present"
"14796",14796,"TARAOFF","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14797",14797,"TAXUBRE","tree","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14798",14798,"THALOCC","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,2.75,-0.391970413471582,0.797933369169537,"present"
"14799",14799,"THUJPLI","tree","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14800",14800,"TIARTRI","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,0.55,-0.391970413471582,0.797933369169537,"present"
"14801",14801,"TONELYA","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14802",14802,"TRIFHYB","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14803",14803,"TROLALB","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14804",14804,"TSUGHET","tree","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14805",14805,"TSUGMER","tree","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14806",14806,"VACCALA","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14807",14807,"VACCCAE","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14808",14808,"VACCDEL","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14809",14809,"VACCMEM","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,9.25,-0.391970413471582,0.797933369169537,"present"
"14810",14810,"VACCOVL","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14811",14811,"VACCPAR","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14812",14812,"VACCSCO","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,0.825,-0.391970413471582,0.797933369169537,"present"
"14813",14813,"VALESIT","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,8,-0.391970413471582,0.797933369169537,"present"
"14814",14814,"VERAVIR","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,1.35,-0.391970413471582,0.797933369169537,"present"
"14815",14815,"VEROCUS","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14816",14816,"VEROWOR","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14817",14817,"VIBUEDU","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14818",14818,"VIOLGLA","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,1.375,-0.391970413471582,0.797933369169537,"present"
"14819",14819,"VIOLORB","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14820",14820,"VIOLSEM","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,-0.391970413471582,0.797933369169537,"present"
"14821",14821,"ABIEAMA","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14822",14822,"ABIEGRA","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14823",14823,"ABIELAS","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,4.625,-0.515911420310765,0.797933369169537,"present"
"14824",14824,"ACERCIR","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14825",14825,"ACERGLA","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,3.75,-0.515911420310765,0.797933369169537,"present"
"14826",14826,"ACHIMIL","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14827",14827,"ACONCOL","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14828",14828,"ACONDEL","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14829",14829,"ACTARUB","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14830",14830,"ADENBIC","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14831",14831,"AGOSAUR","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14832",14832,"AGOSGLA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14833",14833,"ALNUALN","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14834",14834,"ALNUCRI","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14835",14835,"ALNUINC","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14836",14836,"ALNURUB","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14837",14837,"AMELALN","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,3.25,-0.515911420310765,0.797933369169537,"present"
"14838",14838,"ANAPMAR","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14839",14839,"ANEMGRA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14840",14840,"ANGEARG","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14841",14841,"ANGEGEN","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14842",14842,"ANTEALP","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14843",14843,"ANTELAN","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14844",14844,"ANTENEG","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14845",14845,"ANTERAC","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14846",14846,"ANTEROS","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14847",14847,"ANTEUMB","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14848",14848,"ANTIOCC","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14849",14849,"AQUIFOR","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14850",14850,"ARCTUVA","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.3,-0.515911420310765,0.797933369169537,"present"
"14851",14851,"ARENCAP","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14852",14852,"ARNICOR","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.175,-0.515911420310765,0.797933369169537,"present"
"14853",14853,"ARNILAT","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14854",14854,"ARNIMOL","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14855",14855,"ARNIPAR","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14856",14856,"ARNIRYD","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14857",14857,"ASARCAU","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14858",14858,"ASTRALP","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14859",14859,"ATHYFIL","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14860",14860,"BISTVIV","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14861",14861,"BOECLYA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14862",14862,"BOECSTR","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14863",14863,"CALTLEP","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14864",14864,"CANAMOD","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14865",14865,"CASSMER","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14866",14866,"CASTMIN","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14867",14867,"CASTPAR","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14868",14868,"CASTRHE","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14869",14869,"CEANVEL","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.5,-0.515911420310765,0.797933369169537,"present"
"14870",14870,"CHAMANG","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.075,-0.515911420310765,0.797933369169537,"present"
"14871",14871,"CHAMLAT","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14872",14872,"CHIMMEN","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14873",14873,"CHIMUMB","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,1.025,-0.515911420310765,0.797933369169537,"present"
"14874",14874,"CIRSEDU","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14875",14875,"CLAYLAN","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14876",14876,"CLAYPER","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14877",14877,"CLINUNI","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14878",14878,"CORATRI","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14879",14879,"CORNCAN","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14880",14880,"CORNSER","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14881",14881,"CORYCOR","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14882",14882,"CYSTFRA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14883",14883,"DACTVIR","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14884",14884,"DELPMEN","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14885",14885,"DIPHCOM","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14886",14886,"DRABAUR","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14887",14887,"DRYAHOO","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14888",14888,"DRYAOCT","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14889",14889,"DRYMGLA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14890",14890,"DRYMPSE","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14891",14891,"EMPENIG","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14892",14892,"EPILANA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14893",14893,"EPILCIL","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14894",14894,"EPILGLA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14895",14895,"EPILLEP","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14896",14896,"EQUIARV","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14897",14897,"EQUIBRA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14898",14898,"EQUIHYE","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14899",14899,"EQUIPRA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14900",14900,"EREMCAP","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14901",14901,"ERIGAUR","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14902",14902,"ERIGCOM","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14903",14903,"ERIGGLA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14904",14904,"ERIGPER","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14905",14905,"ERIOHER","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14906",14906,"ERIOOVA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14907",14907,"ERIOUMB","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14908",14908,"ERYTGRA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14909",14909,"EUCEENG","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14910",14910,"EURYCON","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.575,-0.515911420310765,0.797933369169537,"present"
"14911",14911,"FRAGVES","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14912",14912,"FRAGVIR","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.95,-0.515911420310765,0.797933369169537,"present"
"14913",14913,"GALIAPA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14914",14914,"GALITRF","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14915",14915,"GAULOVA","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14916",14916,"GENTAMA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14917",14917,"GOODOBL","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.3,-0.515911420310765,0.797933369169537,"present"
"14918",14918,"GYMNDRY","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14919",14919,"HERAMAX","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14920",14920,"HETEVIL","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14921",14921,"HEUCCYL","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14922",14922,"HIERALB","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.425,-0.515911420310765,0.797933369169537,"present"
"14923",14923,"HIERALI","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14924",14924,"HIERGRA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14925",14925,"HIERSCO","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14926",14926,"HIERTRI","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14927",14927,"HIERUMB","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
"14928",14928,"HOLODIS","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,-0.515911420310765,0.797933369169537,"present"
