"","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Time"
"1233","ORTHSEC","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.275,"present"
"1234","PAXIMYR","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.125,"present"
"1235","PICEENG","tree","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,"present"
"1236","PINUCON","tree","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,"present"
"1237","PSEUMEN","tree","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,12.25,"present"
"1238","PYROASA","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,1.1,"present"
"1239","RHODALB","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.075,"present"
"1240","RIBEACE","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,"present"
"1241","RIBELAC","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,1.45,"present"
"1242","RUBUPED","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.675,"present"
"1243","SPIRLUC","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,"present"
"1244","TIARTRI","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,4.9,"present"
"1245","TSUGHET","tree","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,12.375,"present"
"1246","VACCMEM","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.5,"present"
"1247","VACCSCO","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,"present"
"1248","VALESIT","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,"present"
"1249","ABIEAMA","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.25,"present"
"1250","ABIELAS","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,7.125,"present"
"1251","AMELALN","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.475,"present"
"1252","ARNILAT","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.025,"present"
"1253","CHAMANG","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.025,"present"
"1254","CHIMUMB","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.125,"present"
"1255","CLINUNI","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,5.5,"present"
"1256","GOODOBL","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.25,"present"
"1257","LONIUTA","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,11.25,"present"
"1258","LUPIARC","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,3.2,"present"
"1259","ORTHSEC","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.2,"present"
"1260","PAXIMYR","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,33,"present"
"1261","PICEENG","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,15.5,"present"
"1262","PINUCON","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,"present"
"1263","PSEUMEN","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,"present"
"1264","PYROASA","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.025,"present"
"1265","RHODALB","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,2.25,"present"
"1266","RIBEACE","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,"present"
"1267","RIBELAC","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,2.5,"present"
"1268","RUBUPED","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.5,"present"
"1269","SPIRLUC","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,"present"
"1270","TIARTRI","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.15,"present"
"1271","TSUGHET","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,1.75,"present"
"1272","VACCMEM","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,15.5,"present"
"1273","VACCSCO","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,1.525,"present"
"1274","VALESIT","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.8,"present"
"1275","ABIEAMA","tree","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,0.1,"present"
"1276","ABIELAS","tree","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,31.625,"present"
"1277","AMELALN","shrub","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,2,"present"
"1278","ARNILAT","herb","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,7,"present"
"1279","CHAMANG","herb","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,0.125,"present"
"1280","CHIMUMB","shrub","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,0.325,"present"
"1281","CLINUNI","herb","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,13.5,"present"
"1282","GOODOBL","herb","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,1.1,"present"
"1283","LONIUTA","shrub","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,2,"present"
"1284","LUPIARC","herb","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,0.025,"present"
"1285","ORTHSEC","herb","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,1.875,"present"
"1286","PAXIMYR","shrub","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,7.275,"present"
"1287","PICEENG","tree","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,32.4,"present"
"1288","PINUCON","tree","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,1.25,"present"
"1289","PSEUMEN","tree","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,0,0,"present"
"1290","PYROASA","herb","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,0.05,"present"
"1291","RHODALB","shrub","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,1.375,"present"
"1292","RIBEACE","shrub","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,0,0,"present"
"1293","RIBELAC","shrub","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,0.25,"present"
"1294","RUBUPED","herb","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,2.8,"present"
"1295","SPIRLUC","shrub","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,0,0,"present"
"1296","TIARTRI","herb","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,0,0,"present"
"1297","TSUGHET","tree","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,0,0,"present"
"1298","VACCMEM","shrub","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,0,0,"present"
"1299","VACCSCO","shrub","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,6,"present"
"1300","VALESIT","herb","Manning Park Project 2025","MP 287","CML RNW",2025,49,"Med",49.11563901,-120.866661,1339.150269,1,6.25,"present"
"1301","ABIEAMA","tree","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,"present"
"1302","ABIELAS","tree","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,15.5,"present"
"1303","AMELALN","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,"present"
"1304","ARNILAT","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,3.5,"present"
"1305","CHAMANG","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,1,"present"
"1306","CHIMUMB","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,"present"
"1307","CLINUNI","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,2,"present"
"1308","GOODOBL","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,"present"
"1309","LONIUTA","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,1.875,"present"
"1310","LUPIARC","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,"present"
"1311","ORTHSEC","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,"present"
"1312","PAXIMYR","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,2.75,"present"
"1313","PICEENG","tree","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,37.5,"present"
"1314","PINUCON","tree","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,"present"
"1315","PSEUMEN","tree","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,"present"
"1316","PYROASA","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,"present"
"1317","RHODALB","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,1.25,"present"
"1318","RIBEACE","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,3.25,"present"
"1319","RIBELAC","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,6.575,"present"
"1320","RUBUPED","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,2.75,"present"
"1321","SPIRLUC","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,"present"
"1322","TIARTRI","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,0.55,"present"
"1323","TSUGHET","tree","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,0,0,"present"
"1324","VACCMEM","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,9.25,"present"
"1325","VACCSCO","shrub","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,0.825,"present"
"1326","VALESIT","herb","Manning Park Project 2025","MP 288","CML RNW",2025,49,"Med",49.11728497,-120.871749,1346.288208,1,8,"present"
"1327","ABIEAMA","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,"present"
"1328","ABIELAS","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,4.625,"present"
"1329","AMELALN","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,3.25,"present"
"1330","ARNILAT","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,"present"
"1331","CHAMANG","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.075,"present"
"1332","CHIMUMB","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,1.025,"present"
"1333","CLINUNI","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,"present"
"1334","GOODOBL","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.3,"present"
"1335","LONIUTA","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,2.75,"present"
"1336","LUPIARC","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.35,"present"
"1337","ORTHSEC","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.8,"present"
"1338","PAXIMYR","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,50,"present"
"1339","PICEENG","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,1.875,"present"
"1340","PINUCON","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,"present"
"1341","PSEUMEN","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,33,"present"
"1342","PYROASA","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.1,"present"
"1343","RHODALB","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,"present"
"1344","RIBEACE","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,"present"
"1345","RIBELAC","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,"present"
"1346","RUBUPED","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,"present"
"1347","SPIRLUC","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,4.175,"present"
"1348","TIARTRI","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,"present"
"1349","TSUGHET","tree","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.5,"present"
"1350","VACCMEM","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,0.525,"present"
"1351","VACCSCO","shrub","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,1,2.5,"present"
"1352","VALESIT","herb","Manning Park Project 2025","MP 291","CML RNW",2025,49,"Med-High",49.03867696,-120.872172,1289.884155,0,0,"present"
"1353","ABIEAMA","tree","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1354","ABIELAS","tree","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,1.75,"present"
"1355","AMELALN","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,3.25,"present"
"1356","ARNILAT","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1357","CHAMANG","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,0.075,"present"
"1358","CHIMUMB","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1359","CLINUNI","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1360","GOODOBL","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1361","LONIUTA","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,2.25,"present"
"1362","LUPIARC","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,2.65,"present"
"1363","ORTHSEC","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,0.15,"present"
"1364","PAXIMYR","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,10.5,"present"
"1365","PICEENG","tree","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,3.5,"present"
"1366","PINUCON","tree","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,8.125,"present"
"1367","PSEUMEN","tree","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,8.25,"present"
"1368","PYROASA","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1369","RHODALB","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1370","RIBEACE","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1371","RIBELAC","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1372","RUBUPED","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1373","SPIRLUC","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,2,"present"
"1374","TIARTRI","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1375","TSUGHET","tree","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1376","VACCMEM","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,5,"present"
"1377","VACCSCO","shrub","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,1,1.25,"present"
"1378","VALESIT","herb","Manning Park Project 2025","MP 294","CML RNW",2025,49,"High",49.118082,-120.866153,1429.303345,0,0,"present"
"1379","ABIEAMA","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,1.75,"present"
"1380","ABIELAS","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,14.25,"present"
"1381","AMELALN","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1382","ARNILAT","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,15.5,"present"
"1383","CHAMANG","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1384","CHIMUMB","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1385","CLINUNI","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1386","GOODOBL","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.075,"present"
"1387","LONIUTA","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,2.55,"present"
"1388","LUPIARC","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.1,"present"
"1389","ORTHSEC","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.475,"present"
"1390","PAXIMYR","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,12.5,"present"
"1391","PICEENG","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,18.5,"present"
"1392","PINUCON","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1393","PSEUMEN","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1394","PYROASA","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.1,"present"
"1395","RHODALB","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,1.5,"present"
"1396","RIBEACE","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,0,0,"present"
"1397","RIBELAC","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,3.625,"present"
"1398","RUBUPED","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,4.5,"present"
"1399","SPIRLUC","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.35,"present"
"1400","TIARTRI","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,1.9,"present"
"1401","TSUGHET","tree","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,2.5,"present"
"1402","VACCMEM","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,16.75,"present"
"1403","VACCSCO","shrub","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,0.6,"present"
"1404","VALESIT","herb","Manning Park Project 2025","MP 295","CML RNW",2025,49,"Med-High",49.11942101,-120.874722,1354.060669,1,2.25,"present"
"1405","ABIEAMA","tree","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.75,"present"
"1406","ABIELAS","tree","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,15.625,"present"
"1407","AMELALN","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,0,0,"present"
"1408","ARNILAT","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,6,"present"
"1409","CHAMANG","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,0,0,"present"
"1410","CHIMUMB","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.175,"present"
"1411","CLINUNI","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,7.75,"present"
"1412","GOODOBL","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.175,"present"
"1413","LONIUTA","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.333333333,"present"
"1414","LUPIARC","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.175,"present"
"1415","ORTHSEC","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.5,"present"
"1416","PAXIMYR","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,8.333333333,"present"
"1417","PICEENG","tree","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,15.75,"present"
"1418","PINUCON","tree","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,1,"present"
"1419","PSEUMEN","tree","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,0,0,"present"
"1420","PYROASA","herb","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.225,"present"
"1421","RHODALB","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.166666667,"present"
"1422","RIBEACE","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,0,0,"present"
"1423","RIBELAC","shrub","Manning Park Project 2025","MP 296","CML RNW",2025,49,"Med-High",49.121475,-120.874125,1369.736206,1,0.9,"present"
