"","PlotNumber","Date2025","ProjectID","DateOriginal","SiteSurveyor","Latitude","Longitude","Elevation","RelocationConfidence","Species","Functional_group","Cover"
"1087","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","RIBEACE","shrub",3.25
"1088","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","RHODALB","shrub",1.25
"1089","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","VACCSCO","shrub",0.825
"1090","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","LONIINV","shrub",0.5
"1091","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","SORBSCO","shrub",0.95
"1092","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","PAXIMYR","shrub",2.75
"1093","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","PLATSTR","herb",0.75
"1094","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","EQUIBRA","herb",17.5
"1095","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","CORNCAN","herb",2
"1096","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","VALESIT","herb",8
"1097","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","RUBUPED","herb",2.75
"1098","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","CHAMANG","herb",1
"1099","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","RANUUNC","herb",0.7
"1100","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","THALOCC","herb",2.75
"1101","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","GALITRF","herb",0.65
"1102","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","FRAGVIR","herb",0.75
"1103","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","STREAMP","herb",1.5
"1104","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","MAIARAC","herb",0.175
"1105","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","VIOLGLA","herb",1.375
"1106","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","ARNILAT","herb",3.5
"1107","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","VERAVIR","herb",1.35
"1108","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","PECTBRE","herb",0.4
"1109","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","TIARTRI","herb",0.55
"1110","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","MAIASTE","herb",1.625
"1111","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","STRELAN","herb",1.675
"1112","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","ACTARUB","herb",0.4
"1113","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","ATHYFIL","herb",0.15
"1114","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","CLINUNI","herb",2
"1115","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","SENETRI","herb",0.1
"1116","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","SYMPFOL","herb",0.75
"1117","MP 288",2025-06-20,"BEC-Vancouver",1976-09-28,NA,49.11728497,-120.871749,1346.288208,"Med","ARNICOR","herb",0.125
"1118","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","PSEUMEN","tree",33
"1119","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","ABIELAS","tree",4.625
"1120","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","PICEENG","tree",1.875
"1121","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","TAXUBRE","tree",0.025
"1122","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","TSUGHET","tree",0.5
"1123","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","PAXIMYR","shrub",50
"1124","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","ACERGLA","shrub",3.75
"1125","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","SPIRLUC","shrub",4.175
"1126","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","RUBUPAR","shrub",4.25
"1127","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","AMELALN","shrub",3.25
"1128","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","MAHOAQU","shrub",0.1
"1129","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","VACCSCO","shrub",2.5
"1130","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","VACCMEM","shrub",0.525
"1131","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","SHEPCAN","shrub",0.2
"1132","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","LONIUTA","shrub",2.75
"1133","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","ARCTUVA","shrub",0.3
"1134","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","CEANVEL","shrub",0.5
"1135","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","SORBSCO","shrub",0.025
"1136","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","JUNICOM","shrub",0.025
"1137","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","CHIMUMB","shrub",1.025
"1138","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","MAIARAC","herb",0.1
"1139","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","EURYCON","herb",0.575
"1140","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","HIERALB","herb",0.425
"1141","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","ORTHSEC","herb",0.8
"1142","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","GOODOBL","herb",0.3
"1143","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","FRAGVIR","herb",0.95
"1144","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","LUPIARC","herb",0.35
"1145","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","CHAMANG","herb",0.075
"1146","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","PYROASA","herb",0.1
"1147","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","ARNICOR","herb",0.175
"1148","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","PEDIRAC","herb",0.175
"1149","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","MOEHMAC","herb",0.25
"1150","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","PYROCHL","herb",0.075
"1151","MP 291",2025-08-26,"BEC-Vancouver",1976-09-29,NA,49.03867696,-120.872172,1289.884155,"Med-High","PROSTRA","herb",0.05
"1152","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","PINUCON","tree",8.125
"1153","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","PSEUMEN","tree",8.25
"1154","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","PICEENG","tree",3.5
"1155","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","ABIELAS","tree",1.75
"1156","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","PAXIMYR","shrub",10.5
"1157","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","ARCTUVA","shrub",8.5
"1158","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","VACCMEM","shrub",5
"1159","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","VACCSCO","shrub",1.25
"1160","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","SPIRLUC","shrub",2
"1161","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","ROSAGYM","shrub",0.65
"1162","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","JUNICOM","shrub",0.9
"1163","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","SHEPCAN","shrub",2.75
"1164","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","AMELALN","shrub",3.25
"1165","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","LONIUTA","shrub",2.25
"1166","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","LONIINV","shrub",0.25
"1167","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","LUPIARC","herb",2.65
"1168","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","ARNICOR","herb",0.325
"1169","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","HIERALB","herb",0.225
"1170","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","PHLODIF","herb",0.3
"1171","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","CHAMANG","herb",0.075
"1172","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","PEDIRAC","herb",0.125
"1173","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","FRAGVIR","herb",0.15
"1174","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","ORTHSEC","herb",0.15
"1175","MP 294",2025-06-19,"BEC-Vancouver",1976-09-30,NA,49.118082,-120.866153,1429.303345,"High","PENSDAV","shrub",0.05
"1176","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","PICEENG","tree",18.5
"1177","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","ABIELAS","tree",14.25
"1178","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","ABIEAMA","tree",1.75
"1179","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","TSUGHET","tree",2.5
"1180","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","VACCMEM","shrub",16.75
"1181","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","VACCOVL","shrub",2.25
"1182","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","PAXIMYR","shrub",12.5
"1183","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","RIBELAC","shrub",3.625
"1184","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","RUBUPAR","shrub",0.5
"1185","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","SORBSCO","shrub",0.725
"1186","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","SORBSIT","shrub",0.25
"1187","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","RHODALB","shrub",1.5
"1188","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","MENZFER","shrub",1.5
"1189","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","VACCSCO","shrub",0.6
"1190","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","SPIRLUC","shrub",0.35
"1191","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","LONIUTA","shrub",2.55
"1192","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","CORNCAN","herb",28.5
"1193","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","ARNILAT","herb",15.5
"1194","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","STRELAN","herb",4.25
"1195","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","RUBUPED","herb",4.5
"1196","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","TIARTRI","herb",1.9
"1197","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","VALESIT","herb",2.25
"1198","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","THALOCC","herb",0.9
"1199","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","GYMNDRY","herb",9.25
"1200","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","ORTHSEC","herb",0.475
"1201","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","NEOTCOR","herb",0.15
"1202","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","GOODOBL","herb",0.075
"1203","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","VIOLGLA","herb",0.075
"1204","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","LUPIARC","herb",0.1
"1205","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","PYROASA","herb",0.1
"1206","MP 295",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.11942101,-120.874722,1354.060669,"Med-High","ARNICOR","herb",0.125
"1207","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","PICEENG","tree",15.75
"1208","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","ABIELAS","tree",15.625
"1209","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","ABIEAMA","tree",0.75
"1210","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","PINUCON","tree",1
"1211","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","RUBUPAR","shrub",12.66666667
"1212","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","VACCMEM","shrub",4.666666667
"1213","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","VACCSCO","shrub",0.666666667
"1214","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","RIBELAC","shrub",0.9
"1215","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","PAXIMYR","shrub",8.333333333
"1216","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","RHODALB","shrub",0.166666667
"1217","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","SPIRLUC","shrub",0.666666667
"1218","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","LONIUTA","shrub",0.333333333
"1219","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","LONIINV","shrub",0.1
"1220","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","GOODOBL","herb",0.175
"1221","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","PEDIRAC","herb",0.15
"1222","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","MAIARAC","herb",0.05
"1223","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","ARNILAT","herb",6
"1224","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","ARNICOR","herb",1.05
"1225","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","VALESIT","herb",4.75
"1226","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","CLINUNI","herb",7.75
"1227","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","MAIASTE","herb",1.95
"1228","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","STRELAN","herb",2.3
"1229","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","ORTHSEC","herb",0.5
"1230","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","RUBUPED","herb",1.35
"1231","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","VIOLGLA","herb",0.325
"1232","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","CORNCAN","herb",1.75
"1233","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","TIARTRI","herb",2
"1234","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","THALOCC","herb",0.775
"1235","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","EURYCON","herb",1
"1236","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","LILICOL","herb",0.15
"1237","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","OSMOCHI","herb",0.25
"1238","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","ERYTGRA","herb",0.575
"1239","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","CHIMUMB","shrub",0.175
"1240","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","STREAMP","herb",0.5
"1241","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","LUPIARC","herb",0.175
"1242","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","ACTARUB","herb",0.25
"1243","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","SYMPFOL","herb",0.275
"1244","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","PYROASA","herb",0.225
"1245","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","ANEMGRA","herb",0.125
"1246","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","GALITRF","herb",0.175
"1247","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","FRAGVIR","herb",0.175
"1248","MP 296",2025-06-20,"BEC-Vancouver",1976-09-30,NA,49.121475,-120.874125,1369.736206,"Med-High","HERAMAX","herb",0.225
"1249","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","PSEUMEN","tree",48.5
"1250","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","TSUGHET","tree",12.5
"1251","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","THUJPLI","tree",14.75
"1252","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","ABIEAMA","tree",0.5
"1253","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","PINUCON","tree",2.5
"1254","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","TAXUBRE","tree",0.125
"1255","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","RHODMAC","shrub",89.75
"1256","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","PAXIMYR","shrub",0.5
"1257","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","VACCPAR","shrub",0.325
"1258","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","MAHONER","shrub",0.45
"1259","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","VACCMEM","shrub",0.15
"1260","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","ACERCIR","tree",0.25
"1261","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","GAULOVA","shrub",0.225
"1262","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","LINNBOR","shrub",1.9
"1263","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","CHIMUMB","shrub",1.55
"1264","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","CHIMMEN","shrub",0.475
"1265","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","PYROASA","herb",0.275
"1266","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","ORTHSEC","herb",0.075
"1267","SK93710",2025-06-21,"Skagit Rhodo. Comm.",1993-08-10,"J. Bryce, C. Cadrin, J. Desros",49.21590602,-121.068016,701.248169,"Med-High","PYROPIC","herb",0.35
