"","PlotNumber","Date2025","ProjectID","DateOriginal","SiteSurveyor","2019Plot","ErrorPlot","WaypointNumber","Latitude","Longitude","Elevation","SlopeGradient","Aspect","MesoSlopePosition","SurfaceShape","Photo","RelocationConfidence","SiteNotes","CanopyCoverQ1","CanopyCoverQ2","CanopyCoverQ3","CanopyCoverQ4","AverageCanopyCover","Species","Latin_name","Functional_group","CoverAQ1","CoverAQ2","CoverAQ3","CoverAQ4","AverageCoverA","CoverB1Q1","CoverB1Q2","CoverB1Q3","CoverB1Q4","AverageCoverB1","CoverB2Q1","CoverB2Q2","CoverB2Q3","CoverB2Q4","AverageCoverB2","TotalBQ1","TotalBQ2","TotalBQ3","TotalBQ4","AverageTotalB","CoverCQ1","CoverCQ2","CoverCQ3","CoverCQ4","AverageCoverC","MossCoverQ1","MossCoverQ2","MossCoverQ3","MossCoverQ4","AverageMossCover","GrassCoverQ1","GrassCoverQ2","GrassCoverQ3","GrassCoverQ4","AverageGrassCover","VegNotes"
"1253","14-4320E",2025-08-05,"BC Parks Manning TEM",2019-10-31,"DSF EAC GH","Y","Y",246,49.07645999,-120.77039,1804.173218,30,190,"CR","CV","Y","High","Relocation confidence: High. Slope/aspect/elevation/mesoslope/species composition/ soil/ substrate match perfectly. Area surrounding would not fit as the slope begins to crest. Dry site, not trees, low abundance of all species. Nearby trees, not in plopt. Very tocky substrate, no soil.",0,0,NA,NA,0,"LOMATEUM SP.","Lomateum spp.","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,NA,NA,0.15,12,6,NA,NA,9,0.6,2,NA,NA,NA,NA
"1254","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"PINUALB","Pinus albicaulis","tree",0,0,NA,NA,0,2,3,NA,NA,2.5,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1255","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"ABIELAS","Abies lasiocarpa","tree",NA,0,NA,NA,0,8,2,NA,NA,5,4,1,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1256","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"VACCSCO","Vaccinium scoparium","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,NA,NA,12,NA,NA,NA,NA,NA,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1257","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"PULSOCC","Pulsatilla occidentalis","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,NA,NA,7.5,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1258","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"PHLODIF","Phlox diffusa","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,NA,NA,11.5,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1259","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"ERYTGRA","Erythronium grandiflorum","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,3,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1260","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"EREMCAP","Eremogone capillaris","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,2.5,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1261","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"PENSPRO","Penstemon procerus","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3,NA,NA,0.65,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1262","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"VEROCUS","Veronica cusickii","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1263","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"ANTELAN","Antennaria lanata","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,4,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1264","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"VALESIT","Valeriana sitchensis","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,7,NA,NA,3.65,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1265","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"ACHIMIL","Achillea millefolium","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1.5,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1266","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"ARNIPAR","Arnica parryi","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.9,NA,NA,1.45,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1267","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"THALOCC","Thalictrum occidentale","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,NA,NA,0.2,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1268","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"ERIGGLA","Erigeron glabellus","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.6,NA,NA,0.55,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1269","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"SEDULAN","Sedum lanceolatum","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA,0.1,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1270","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"POTEFLA","Potentilla flabellifolia","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,2,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1271","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"AGOSAUR","Agoseris aurantiaca","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,0.1,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1272","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"CASTELLIJA SP.","Castellija spp.","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1273","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"DRYMGLA","Drymocallis glandulosa","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1274","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"PEDIRAC","Pedicularis racemosa","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,NA,0.05,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1275","14-4386",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","N",243,49.10004004,-120.759847,1994.03418,13,195,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Elevation/aspect match well. Slope does not match/ tree composition does not match. Understory composition match. Lat/long slightly off. We struggled to relocate this plot because certain aspects/ characters do not match perfectly and could not be fir to this area.",0,0,NA,NA,0,"ARNILAT","Arnica latifolia","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,NA,NA,0.15,2,3,NA,NA,2.5,6,15,NA,NA,NA,NA
"1276","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"PINUALB","Pinus albicaulis","tree",0,0,NA,NA,0,0,0,NA,NA,0,0,0.5,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1277","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"ABIELAS","Abies lasiocarpa","tree",0,0,NA,NA,0,0,5,NA,NA,2.5,0,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1278","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"VACCSCO","Vaccinium scoparium","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,19,NA,NA,12.5,NA,NA,NA,NA,NA,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1279","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"VACCDEL","Vaccinium deliciosum","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0.5,NA,NA,NA,NA,NA,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1280","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"PHLODIF","Phlox diffusa","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,2.5,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1281","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"ERYTGRA","Erythronium grandiflorum","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.3,NA,NA,1.65,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1282","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"PEDIRAC","Pedicularis racemosa","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,NA,NA,0.15,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1283","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"EREMCAP","Eremogone capillaris","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,NA,NA,6.5,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1284","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"VALESIT","Valeriana sitchensis","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1285","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"ANTELAN","Antennaria lanata","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,NA,NA,6.5,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1286","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"ACHIMIL","Achillea millefolium","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2,NA,NA,1.25,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1287","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"PULSOCC","Pulsatilla occidentalis","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.5,NA,NA,0.305,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1288","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"ARNIPAR","Arnica parryi","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,NA,0.3,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1289","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"SEDULAN","Sedum lanceolatum","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,0.1,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1290","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"ARNILAT","Arnica latifolia","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1291","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"PEDIBRA","Pedicularis bracteosa","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1292","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"ERIGGLA","Erigeron glabellus","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.2,NA,NA,0.45,10,6,NA,NA,8,40,25,NA,NA,NA,NA
"1293","14-4386E",2025-08-05,"BC Parks Manning TEM",2019-08-30,"WHM EAC RJC BDH","Y","Y",244,49.09998598,-120.758873,1994.090088,24,180,"MD","CV","Y","Med-High","Relocation confidence: Med-High. Slope is a little too gentle, aspect/ elevation/ mesoslope match. Tree composition somewhat matches. Site is open, dry/ grassy understory PINUALB/ ABIELAS are dominant trees.",0,0,NA,NA,0,"LUPIARC","Lupinus arcticus","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,NA,NA,0.1,10,6,NA,NA,8,40,25,NA,NA,NA,NA
