"","PlotNumber","ProjectID","Elevation","Year","SiteSurveyor","RelocationConfidence","Species","2019Plot","ErrorPlot","Cover","present"
"722","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","ABIELAS","N","N",1.375,1
"723","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","AMELALN",NA,NA,0,0
"724","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","ARNILAT",NA,NA,0,0
"725","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","CHAMANG",NA,NA,0,0
"726","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","CHIMUMB",NA,NA,0,0
"727","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","CLINUNI",NA,NA,0,0
"728","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","CORNCAN",NA,NA,0,0
"729","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","GOODOBL",NA,NA,0,0
"730","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","HERAMAX",NA,NA,0,0
"731","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","LINNBOR",NA,NA,0,0
"732","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","LONIUTA",NA,NA,0,0
"733","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","LUPIARC","N","N",0.025,1
"734","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","ORTHSEC",NA,NA,0,0
"735","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","PAXIMYR",NA,NA,0,0
"736","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","PHLODIF","N","N",2,1
"737","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","PICEENE",NA,NA,0,0
"738","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","PINUCON",NA,NA,0,0
"739","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","PSEUMEN",NA,NA,0,0
"740","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","PYROASA",NA,NA,0,0
"741","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","RHODALB",NA,NA,0,0
"742","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","RIBEACE",NA,NA,0,0
"743","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","RIBELAC",NA,NA,0,0
"744","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","RUBUPAR",NA,NA,0,0
"745","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","RUBUPED",NA,NA,0,0
"746","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","SORBSCO",NA,NA,0,0
"747","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","SORBSIT",NA,NA,0,0
"748","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","SPIRLUC",NA,NA,0,0
"749","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","THALOCC",NA,NA,0,0
"750","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","THUJPLI",NA,NA,0,0
"751","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","TIARTRI",NA,NA,0,0
"752","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","TSUGHET",NA,NA,0,0
"753","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","VACCMEM",NA,NA,0,0
"754","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","VACCSCO","N","N",2.25,1
"755","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","VALESIT",NA,NA,0,0
"756","114791","Alpine2007_BEC",2194.082031,2025,"whm","High","VERAVIR",NA,NA,0,0
"757","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","ABIEAMA",NA,NA,0,0
"758","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","ABIELAS",NA,NA,0,0
"759","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","AMELALN",NA,NA,0,0
"760","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","ARNILAT",NA,NA,0,0
"761","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","CHAMANG","N","N",0.025,1
"762","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","CHIMUMB",NA,NA,0,0
"763","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","CLINUNI",NA,NA,0,0
"764","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","CORNCAN",NA,NA,0,0
"765","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","GOODOBL",NA,NA,0,0
"766","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","HERAMAX",NA,NA,0,0
"767","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","LINNBOR",NA,NA,0,0
"768","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","LONIUTA",NA,NA,0,0
"769","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","LUPIARC","N","N",2.65,1
"770","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","ORTHSEC",NA,NA,0,0
"771","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","PAXIMYR",NA,NA,0,0
"772","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","PHLODIF","N","N",1.4,1
"773","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","PICEENE",NA,NA,0,0
"774","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","PINUCON",NA,NA,0,0
"775","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","PSEUMEN",NA,NA,0,0
"776","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","PYROASA",NA,NA,0,0
"777","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","RHODALB",NA,NA,0,0
"778","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","RIBEACE",NA,NA,0,0
"779","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","RIBELAC",NA,NA,0,0
"780","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","RUBUPAR",NA,NA,0,0
"781","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","RUBUPED",NA,NA,0,0
"782","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","SORBSCO",NA,NA,0,0
"783","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","SORBSIT",NA,NA,0,0
"784","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","SPIRLUC",NA,NA,0,0
"785","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","THALOCC",NA,NA,0,0
"786","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","THUJPLI",NA,NA,0,0
"787","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","TIARTRI",NA,NA,0,0
"788","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","TSUGHET",NA,NA,0,0
"789","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","VACCMEM",NA,NA,0,0
"790","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","VACCSCO","N","N",43.75,1
"791","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","VALESIT",NA,NA,0,0
"792","114792","Alpine2007_BEC",2228.038574,2025,"whm","High","VERAVIR",NA,NA,0,0
"793","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","ABIEAMA",NA,NA,0,0
"794","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","ABIELAS",NA,NA,0,0
"795","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","AMELALN",NA,NA,0,0
"796","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","ARNILAT",NA,NA,0,0
"797","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","CHAMANG",NA,NA,0,0
"798","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","CHIMUMB",NA,NA,0,0
"799","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","CLINUNI",NA,NA,0,0
"800","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","CORNCAN",NA,NA,0,0
"801","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","GOODOBL",NA,NA,0,0
"802","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","HERAMAX",NA,NA,0,0
"803","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","LINNBOR",NA,NA,0,0
"804","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","LONIUTA",NA,NA,0,0
"805","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","LUPIARC","N","N",0.025,1
"806","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","ORTHSEC",NA,NA,0,0
"807","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","PAXIMYR",NA,NA,0,0
"808","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","PHLODIF",NA,NA,0,0
"809","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","PICEENE","N","N",3.25,1
"810","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","PINUCON",NA,NA,0,0
"811","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","PSEUMEN",NA,NA,0,0
"812","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","PYROASA",NA,NA,0,0
"813","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","RHODALB",NA,NA,0,0
"814","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","RIBEACE",NA,NA,0,0
"815","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","RIBELAC",NA,NA,0,0
"816","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","RUBUPAR",NA,NA,0,0
"817","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","RUBUPED",NA,NA,0,0
"818","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","SORBSCO",NA,NA,0,0
"819","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","SORBSIT",NA,NA,0,0
"820","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","SPIRLUC",NA,NA,0,0
"821","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","THALOCC",NA,NA,0,0
"822","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","THUJPLI",NA,NA,0,0
"823","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","TIARTRI",NA,NA,0,0
"824","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","TSUGHET",NA,NA,0,0
"825","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","VACCMEM",NA,NA,0,0
"826","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","VACCSCO",NA,NA,0,0
"827","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","VALESIT",NA,NA,0,0
"828","114793","Alpine2007_BEC",2193.841553,2025,"whm","High","VERAVIR",NA,NA,0,0
"829","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","ABIEAMA",NA,NA,0,0
"830","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","ABIELAS","N","N",2,1
"831","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","AMELALN",NA,NA,0,0
"832","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","ARNILAT","N","N",3.75,1
"833","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","CHAMANG",NA,NA,0,0
"834","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","CHIMUMB",NA,NA,0,0
"835","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","CLINUNI",NA,NA,0,0
"836","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","CORNCAN",NA,NA,0,0
"837","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","GOODOBL",NA,NA,0,0
"838","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","HERAMAX",NA,NA,0,0
"839","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","LINNBOR",NA,NA,0,0
"840","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","LONIUTA",NA,NA,0,0
"841","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","LUPIARC",NA,NA,0,0
"842","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","ORTHSEC",NA,NA,0,0
"843","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","PAXIMYR",NA,NA,0,0
"844","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","PHLODIF",NA,NA,0,0
"845","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","PICEENE","N","N",1.85,1
"846","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","PINUCON",NA,NA,0,0
"847","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","PSEUMEN",NA,NA,0,0
"848","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","PYROASA",NA,NA,0,0
"849","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","RHODALB","N","N",0.05,1
"850","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","RIBEACE",NA,NA,0,0
"851","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","RIBELAC",NA,NA,0,0
"852","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","RUBUPAR",NA,NA,0,0
"853","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","RUBUPED",NA,NA,0,0
"854","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","SORBSCO",NA,NA,0,0
"855","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","SORBSIT",NA,NA,0,0
"856","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","SPIRLUC",NA,NA,0,0
"857","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","THALOCC",NA,NA,0,0
"858","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","THUJPLI",NA,NA,0,0
"859","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","TIARTRI",NA,NA,0,0
"860","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","TSUGHET",NA,NA,0,0
"861","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","VACCMEM","N","N",0.275,1
"862","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","VACCSCO","N","N",1.5,1
"863","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","VALESIT","N","N",2.025,1
"864","114794","Alpine2007_BEC",2138.398682,2025,"whm","High","VERAVIR","N","N",0.1,1
"865","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","ABIEAMA",NA,NA,0,0
"866","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","ABIELAS","N","N",6.875,1
"867","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","AMELALN",NA,NA,0,0
"868","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","ARNILAT","N","N",0.875,1
"869","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","CHAMANG",NA,NA,0,0
"870","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","CHIMUMB",NA,NA,0,0
"871","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","CLINUNI",NA,NA,0,0
"872","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","CORNCAN",NA,NA,0,0
"873","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","GOODOBL",NA,NA,0,0
"874","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","HERAMAX",NA,NA,0,0
"875","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","LINNBOR",NA,NA,0,0
"876","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","LONIUTA",NA,NA,0,0
"877","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","LUPIARC","N","N",3.3,1
"878","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","ORTHSEC",NA,NA,0,0
"879","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","PAXIMYR",NA,NA,0,0
"880","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","PHLODIF",NA,NA,0,0
"881","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","PICEENE","N","N",21,1
"882","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","PINUCON",NA,NA,0,0
"883","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","PSEUMEN",NA,NA,0,0
"884","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","PYROASA",NA,NA,0,0
"885","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","RHODALB",NA,NA,0,0
"886","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","RIBEACE",NA,NA,0,0
"887","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","RIBELAC",NA,NA,0,0
"888","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","RUBUPAR",NA,NA,0,0
"889","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","RUBUPED",NA,NA,0,0
"890","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","SORBSCO",NA,NA,0,0
"891","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","SORBSIT",NA,NA,0,0
"892","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","SPIRLUC",NA,NA,0,0
"893","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","THALOCC",NA,NA,0,0
"894","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","THUJPLI",NA,NA,0,0
"895","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","TIARTRI",NA,NA,0,0
"896","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","TSUGHET",NA,NA,0,0
"897","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","VACCMEM","N","N",0.025,1
"898","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","VACCSCO","N","N",1.175,1
"899","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","VALESIT","N","N",0.025,1
"900","114795","Alpine2007_BEC",2132.828125,2025,"whm","High","VERAVIR",NA,NA,0,0
"901","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","ABIEAMA",NA,NA,0,0
"902","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","ABIELAS",NA,NA,0,0
"903","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","AMELALN",NA,NA,0,0
"904","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","ARNILAT","N","N",1.825,1
"905","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","CHAMANG",NA,NA,0,0
"906","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","CHIMUMB",NA,NA,0,0
"907","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","CLINUNI",NA,NA,0,0
"908","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","CORNCAN",NA,NA,0,0
"909","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","GOODOBL",NA,NA,0,0
"910","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","HERAMAX","N","N",0.325,1
"911","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","LINNBOR",NA,NA,0,0
"912","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","LONIUTA",NA,NA,0,0
"913","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","LUPIARC","N","N",18,1
"914","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","ORTHSEC",NA,NA,0,0
"915","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","PAXIMYR",NA,NA,0,0
"916","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","PHLODIF","N","N",0.525,1
"917","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","PICEENE",NA,NA,0,0
"918","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","PINUCON",NA,NA,0,0
"919","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","PSEUMEN",NA,NA,0,0
"920","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","PYROASA",NA,NA,0,0
"921","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","RHODALB",NA,NA,0,0
"922","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","RIBEACE",NA,NA,0,0
"923","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","RIBELAC",NA,NA,0,0
"924","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","RUBUPAR",NA,NA,0,0
"925","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","RUBUPED",NA,NA,0,0
"926","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","SORBSCO",NA,NA,0,0
"927","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","SORBSIT",NA,NA,0,0
"928","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","SPIRLUC",NA,NA,0,0
"929","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","THALOCC",NA,NA,0,0
"930","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","THUJPLI",NA,NA,0,0
"931","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","TIARTRI",NA,NA,0,0
"932","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","TSUGHET",NA,NA,0,0
"933","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","VACCMEM",NA,NA,0,0
"934","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","VACCSCO",NA,NA,0,0
"935","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","VALESIT","N","N",12.5,1
"936","114796","Alpine2007_BEC",2089.561768,2025,"whm","High","VERAVIR","N","N",1.85,1
"937","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","ABIEAMA",NA,NA,0,0
"938","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","ABIELAS",NA,NA,0,0
"939","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","AMELALN",NA,NA,0,0
"940","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","ARNILAT","N","N",0.5,1
"941","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","CHAMANG",NA,NA,0,0
"942","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","CHIMUMB",NA,NA,0,0
"943","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","CLINUNI",NA,NA,0,0
"944","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","CORNCAN",NA,NA,0,0
"945","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","GOODOBL",NA,NA,0,0
"946","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","HERAMAX",NA,NA,0,0
"947","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","LINNBOR",NA,NA,0,0
"948","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","LONIUTA",NA,NA,0,0
"949","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","LUPIARC",NA,NA,0,0
"950","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","ORTHSEC",NA,NA,0,0
"951","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","PAXIMYR",NA,NA,0,0
"952","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","PHLODIF","N","N",0.6,1
"953","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","PICEENE",NA,NA,0,0
"954","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","PINUCON",NA,NA,0,0
"955","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","PSEUMEN",NA,NA,0,0
"956","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","PYROASA",NA,NA,0,0
"957","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","RHODALB",NA,NA,0,0
"958","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","RIBEACE",NA,NA,0,0
"959","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","RIBELAC",NA,NA,0,0
"960","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","RUBUPAR",NA,NA,0,0
"961","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","RUBUPED",NA,NA,0,0
"962","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","SORBSCO",NA,NA,0,0
"963","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","SORBSIT",NA,NA,0,0
"964","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","SPIRLUC",NA,NA,0,0
"965","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","THALOCC","N","N",0.25,1
"966","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","THUJPLI",NA,NA,0,0
"967","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","TIARTRI",NA,NA,0,0
"968","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","TSUGHET",NA,NA,0,0
"969","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","VACCMEM",NA,NA,0,0
"970","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","VACCSCO",NA,NA,0,0
"971","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","VALESIT","N","N",0.1,1
"972","114797","Alpine2007_BEC",2112.701904,2025,"whm","High","VERAVIR",NA,NA,0,0
"973","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","ABIEAMA","N","N",0.8,1
"974","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","ABIELAS","N","N",0.5,1
"975","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","AMELALN","N","N",0.05,1
"976","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","ARNILAT",NA,NA,0,0
"977","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","CHAMANG",NA,NA,0,0
"978","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","CHIMUMB","N","N",0.825,1
"979","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","CLINUNI","N","N",1.075,1
"980","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","CORNCAN","N","N",1.3,1
"981","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","GOODOBL","N","N",0.175,1
"982","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","HERAMAX",NA,NA,0,0
"983","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","LINNBOR","N","N",1.2,1
"984","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","LONIUTA",NA,NA,0,0
"985","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","LUPIARC",NA,NA,0,0
"986","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","ORTHSEC","N","N",0.825,1
"987","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","PAXIMYR","N","N",4,1
"988","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","PHLODIF",NA,NA,0,0
"989","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","PICEENE","N","N",1.25,1
"990","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","PINUCON",NA,NA,0,0
"991","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","PSEUMEN","N","N",8.625,1
"992","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","PYROASA","N","N",0.7,1
"993","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","RHODALB","N","N",1.625,1
"994","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","RIBEACE",NA,NA,0,0
"995","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","RIBELAC",NA,NA,0,0
"996","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","RUBUPAR",NA,NA,0,0
"997","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","RUBUPED",NA,NA,0,0
"998","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","SORBSCO",NA,NA,0,0
"999","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","SORBSIT",NA,NA,0,0
"1000","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","SPIRLUC","N","N",0.075,1
"1001","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","THALOCC",NA,NA,0,0
