"","PlotNumber","ProjectID","Latitude","Longitude","Elevation","Year","SiteSurveyor","RelocationConfidence","Species","Cover","present","Functional_group"
"1537","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","PSEUMEN",33,1,"tree"
"1538","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","PYROASA",0.1,1,"herb"
"1539","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","RHODALB",0,0,"shrub"
"1540","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","RIBEACE",0,0,"shrub"
"1541","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","RIBELAC",0,0,"shrub"
"1542","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","RUBUPAR",4.25,1,"shrub"
"1543","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","RUBUPED",0,0,"herb"
"1544","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","SORBSCO",0.025,1,"shrub"
"1545","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","SORBSIT",0,0,"shrub"
"1546","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","SPIRLUC",4.175,1,"shrub"
"1547","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","THALOCC",0,0,"herb"
"1548","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","THUJPLI",0,0,"tree"
"1549","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","TIARTRI",0,0,"herb"
"1550","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","TSUGHET",0.5,1,"tree"
"1551","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","VACCMEM",0.525,1,"shrub"
"1552","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","VACCSCO",2.5,1,"shrub"
"1553","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","VALESIT",0,0,"herb"
"1554","MP 291","BEC-Vancouver",49.03867696,-120.872172,1289.884155,2025,NA,"Med-High","VERAVIR",0,0,"herb"
"1555","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","ABIEAMA",0,0,"tree"
"1556","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","ABIELAS",1.75,1,"tree"
"1557","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","AMELALN",3.25,1,"shrub"
"1558","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","ARNILAT",0,0,"herb"
"1559","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","CHAMANG",0.075,1,"herb"
"1560","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","CHIMUMB",0,0,"shrub"
"1561","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","CLINUNI",0,0,"herb"
"1562","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","CORNCAN",0,0,"herb"
"1563","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","FRAGVIR",0.15,1,"herb"
"1564","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","GOODOBL",0,0,"herb"
"1565","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","HERAMAX",0,0,"herb"
"1566","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","LINNBOR",0,0,"shrub"
"1567","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","LONIUTA",2.25,1,"shrub"
"1568","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","LUPIARC",2.65,1,"herb"
"1569","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","ORTHSEC",0.15,1,"herb"
"1570","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","PAXIMYR",10.5,1,"shrub"
"1571","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","PHLODIF",0.3,1,"herb"
"1572","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","PICEENG",3.5,1,"tree"
"1573","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","PINUCON",8.125,1,"tree"
"1574","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","PSEUMEN",8.25,1,"tree"
"1575","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","PYROASA",0,0,"herb"
"1576","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","RHODALB",0,0,"shrub"
"1577","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","RIBEACE",0,0,"shrub"
"1578","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","RIBELAC",0,0,"shrub"
"1579","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","RUBUPAR",0,0,"shrub"
"1580","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","RUBUPED",0,0,"herb"
"1581","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","SORBSCO",0,0,"shrub"
"1582","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","SORBSIT",0,0,"shrub"
"1583","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","SPIRLUC",2,1,"shrub"
"1584","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","THALOCC",0,0,"herb"
"1585","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","THUJPLI",0,0,"tree"
"1586","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","TIARTRI",0,0,"herb"
"1587","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","TSUGHET",0,0,"tree"
"1588","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","VACCMEM",5,1,"shrub"
"1589","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","VACCSCO",1.25,1,"shrub"
"1590","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","VALESIT",0,0,"herb"
"1591","MP 294","BEC-Vancouver",49.118082,-120.866153,1429.303345,2025,NA,"High","VERAVIR",0,0,"herb"
"1592","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","ABIEAMA",1.75,1,"tree"
"1593","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","ABIELAS",14.25,1,"tree"
"1594","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","AMELALN",0,0,"shrub"
"1595","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","ARNILAT",15.5,1,"herb"
"1596","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","CHAMANG",0,0,"herb"
"1597","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","CHIMUMB",0,0,"shrub"
"1598","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","CLINUNI",0,0,"herb"
"1599","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","CORNCAN",28.5,1,"herb"
"1600","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","FRAGVIR",0,0,"herb"
"1601","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","GOODOBL",0.075,1,"herb"
"1602","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","HERAMAX",0,0,"herb"
"1603","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","LINNBOR",0,0,"shrub"
"1604","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","LONIUTA",2.55,1,"shrub"
"1605","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","LUPIARC",0.1,1,"herb"
"1606","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","ORTHSEC",0.475,1,"herb"
"1607","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","PAXIMYR",12.5,1,"shrub"
"1608","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","PHLODIF",0,0,"herb"
"1609","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","PICEENG",18.5,1,"tree"
"1610","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","PINUCON",0,0,"tree"
"1611","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","PSEUMEN",0,0,"tree"
"1612","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","PYROASA",0.1,1,"herb"
"1613","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","RHODALB",1.5,1,"shrub"
"1614","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","RIBEACE",0,0,"shrub"
"1615","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","RIBELAC",3.625,1,"shrub"
"1616","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","RUBUPAR",0.5,1,"shrub"
"1617","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","RUBUPED",4.5,1,"herb"
"1618","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","SORBSCO",0.725,1,"shrub"
"1619","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","SORBSIT",0.25,1,"shrub"
"1620","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","SPIRLUC",0.35,1,"shrub"
"1621","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","THALOCC",0.9,1,"herb"
"1622","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","THUJPLI",0,0,"tree"
"1623","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","TIARTRI",1.9,1,"herb"
"1624","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","TSUGHET",2.5,1,"tree"
"1625","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","VACCMEM",16.75,1,"shrub"
"1626","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","VACCSCO",0.6,1,"shrub"
"1627","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","VALESIT",2.25,1,"herb"
"1628","MP 295","BEC-Vancouver",49.11942101,-120.874722,1354.060669,2025,NA,"Med-High","VERAVIR",0,0,"herb"
"1629","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","ABIEAMA",0.75,1,"tree"
"1630","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","ABIELAS",15.625,1,"tree"
"1631","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","AMELALN",0,0,"shrub"
"1632","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","ARNILAT",6,1,"herb"
"1633","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","CHAMANG",0,0,"herb"
"1634","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","CHIMUMB",0.175,1,"shrub"
"1635","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","CLINUNI",7.75,1,"herb"
"1636","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","CORNCAN",1.75,1,"herb"
"1637","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","FRAGVIR",0.175,1,"herb"
"1638","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","GOODOBL",0.175,1,"herb"
"1639","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","HERAMAX",0.225,1,"herb"
"1640","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","LINNBOR",0,0,"shrub"
"1641","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","LONIUTA",0.333333333,1,"shrub"
"1642","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","LUPIARC",0.175,1,"herb"
"1643","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","ORTHSEC",0.5,1,"herb"
"1644","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","PAXIMYR",8.333333333,1,"shrub"
"1645","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","PHLODIF",0,0,"herb"
"1646","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","PICEENG",15.75,1,"tree"
"1647","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","PINUCON",1,1,"tree"
"1648","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","PSEUMEN",0,0,"tree"
"1649","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","PYROASA",0.225,1,"herb"
"1650","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","RHODALB",0.166666667,1,"shrub"
"1651","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","RIBEACE",0,0,"shrub"
"1652","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","RIBELAC",0.9,1,"shrub"
"1653","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","RUBUPAR",12.66666667,1,"shrub"
"1654","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","RUBUPED",1.35,1,"herb"
"1655","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","SORBSCO",0,0,"shrub"
"1656","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","SORBSIT",0,0,"shrub"
"1657","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","SPIRLUC",0.666666667,1,"shrub"
"1658","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","THALOCC",0.775,1,"herb"
"1659","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","THUJPLI",0,0,"tree"
"1660","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","TIARTRI",2,1,"herb"
"1661","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","TSUGHET",0,0,"tree"
"1662","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","VACCMEM",4.666666667,1,"shrub"
"1663","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","VACCSCO",0.666666667,1,"shrub"
"1664","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","VALESIT",4.75,1,"herb"
"1665","MP 296","BEC-Vancouver",49.121475,-120.874125,1369.736206,2025,NA,"Med-High","VERAVIR",0,0,"herb"
"1666","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ABIEAMA",0.5,1,"tree"
"1667","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ABIELAS",0,0,"tree"
"1668","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","AMELALN",0,0,"shrub"
"1669","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ARNILAT",0,0,"herb"
"1670","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CHAMANG",0,0,"herb"
"1671","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CHIMUMB",1.55,1,"shrub"
"1672","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CLINUNI",0,0,"herb"
"1673","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CORNCAN",0,0,"herb"
"1674","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","FRAGVIR",0,0,"herb"
"1675","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","GOODOBL",0.3,1,"herb"
"1676","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","HERAMAX",0,0,"herb"
"1677","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LINNBOR",1.9,1,"shrub"
"1678","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LONIUTA",0,0,"shrub"
"1679","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LUPIARC",0,0,"herb"
"1680","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ORTHSEC",0.075,1,"herb"
"1681","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PAXIMYR",0.5,1,"shrub"
"1682","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PHLODIF",0,0,"herb"
"1683","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PICEENG",0,0,"tree"
"1684","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PINUCON",2.5,1,"tree"
"1685","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PSEUMEN",48.5,1,"tree"
"1686","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PYROASA",0.275,1,"herb"
"1687","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RHODALB",0,0,"shrub"
"1688","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RIBEACE",0,0,"shrub"
"1689","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RIBELAC",0,0,"shrub"
"1690","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RUBUPAR",0,0,"shrub"
"1691","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RUBUPED",0,0,"herb"
"1692","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","SORBSCO",0,0,"shrub"
"1693","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","SORBSIT",0,0,"shrub"
"1694","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","SPIRLUC",0,0,"shrub"
"1695","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","THALOCC",0,0,"herb"
"1696","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","THUJPLI",14.75,1,"tree"
"1697","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","TIARTRI",0,0,"herb"
"1698","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","TSUGHET",12.5,1,"tree"
"1699","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VACCMEM",0.15,1,"shrub"
"1700","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VACCSCO",0,0,"shrub"
"1701","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VALESIT",0,0,"herb"
"1702","SK93710","Skagit Rhodo. Comm.",49.21590602,-121.068016,701.248169,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","VERAVIR",0,0,"herb"
"1703","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ABIEAMA",2.916666667,1,"tree"
"1704","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ABIELAS",0,0,"tree"
"1705","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","AMELALN",0,0,"shrub"
"1706","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ARNILAT",0,0,"herb"
"1707","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CHAMANG",0,0,"herb"
"1708","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CHIMUMB",1.25,1,"shrub"
"1709","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CLINUNI",0,0,"herb"
"1710","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","CORNCAN",0,0,"herb"
"1711","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","FRAGVIR",0,0,"herb"
"1712","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","GOODOBL",0.4,1,"herb"
"1713","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","HERAMAX",0,0,"herb"
"1714","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LINNBOR",5.75,1,"shrub"
"1715","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LONIUTA",0.075,1,"shrub"
"1716","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","LUPIARC",0,0,"herb"
"1717","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","ORTHSEC",0.15,1,"herb"
"1718","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PAXIMYR",0.775,1,"shrub"
"1719","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PHLODIF",0,0,"herb"
"1720","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PICEENG",0,0,"tree"
"1721","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PINUCON",0,0,"tree"
"1722","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PSEUMEN",41,1,"tree"
"1723","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","PYROASA",0.125,1,"herb"
"1724","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RHODALB",0,0,"shrub"
"1725","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RIBEACE",0,0,"shrub"
"1726","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RIBELAC",0,0,"shrub"
"1727","SK93711","Skagit Rhodo. Comm.",49.21566403,-121.069025,692.169373,2025,"J. Bryce, C. Cadrin, J. Desros","Med-High","RUBUPAR",0,0,"shrub"
