PlotNumber,ProjectID,Date,Location,Longitude,Latitude,LocationAccuracy,Elevation,SlopeGradient,Aspect,MesoSlopePosition,SurfaceShape,SiteNotes,SoilNotes,StrataCoverTree,StrataCoverShrub,StrataCoverHerb,StrataCoverMoss,VegNotes,SpeciesListComplete,Species,CoverA1,CoverA2,CoverA3,TotalA,CoverB1,CoverB2,TotalB,CoverC,CoverD,CoverE,CoverF
19JCG18,BC Parks Manning TEM,2019-08-30,Manning Provincial Park East - Highway Access,-120.6519089,49.11236953,10,1088,20,190,NA,NA,NA,NA,15,40,40,5,NA,FALSE,AMELALN,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19JCG18,BC Parks Manning TEM,2019-08-30,Manning Provincial Park East - Highway Access,-120.6519089,49.11236953,10,1088,20,190,NA,NA,NA,NA,15,40,40,5,NA,FALSE,SHEPCAN,NA,NA,NA,NA,1,3,4,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19JCG18,BC Parks Manning TEM,2019-08-30,Manning Provincial Park East - Highway Access,-120.6519089,49.11236953,10,1088,20,190,NA,NA,NA,NA,15,40,40,5,NA,FALSE,SYMPALB,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19JCG18,BC Parks Manning TEM,2019-08-30,Manning Provincial Park East - Highway Access,-120.6519089,49.11236953,10,1088,20,190,NA,NA,NA,NA,15,40,40,5,NA,FALSE,PAXIMYR,NA,NA,NA,NA,NA,20,20,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19JCG18,BC Parks Manning TEM,2019-08-30,Manning Provincial Park East - Highway Access,-120.6519089,49.11236953,10,1088,20,190,NA,NA,NA,NA,15,40,40,5,NA,FALSE,PINUCON2,NA,10,2,12,3,1,4,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19JCG18,BC Parks Manning TEM,2019-08-30,Manning Provincial Park East - Highway Access,-120.6519089,49.11236953,10,1088,20,190,NA,NA,NA,NA,15,40,40,5,NA,FALSE,LINNBOR,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19JCG18,BC Parks Manning TEM,2019-08-30,Manning Provincial Park East - Highway Access,-120.6519089,49.11236953,10,1088,20,190,NA,NA,NA,NA,15,40,40,5,NA,FALSE,ARCTUVA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19JCG18,BC Parks Manning TEM,2019-08-30,Manning Provincial Park East - Highway Access,-120.6519089,49.11236953,10,1088,20,190,NA,NA,NA,NA,15,40,40,5,NA,FALSE,PSEUMEN1,NA,5,5,10,3,5,8,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19JCV17,BC Parks Manning TEM,2019-08-30,Manning East Highway Access,-120.6543884,49.1126213,10,1166,NA,NA,NA,CV,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,SALISCO,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,PLEUSCH,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,CLINUNI,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,LUPIARC,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,SCIUHYL,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,CHIMUMB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,ABIELAS,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,CORNCAN,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,PICEENE,NA,14,5,19,15,NA,15,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,ROSAACI,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,PINUCON2,NA,17,NA,17,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,PSEUMEN1,NA,10,7,17,15,2,17,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,PAXIMYR,NA,NA,NA,NA,NA,60,60,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,RUBUPAR,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,CALARUB,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621336,RCOBEC15,2015-06-22,eastern side Manning Park,-120.6928903,49.0841321,10,1142,5,270,LV,ST,on gentle bench well above river - still Sxw present - looks MS-like; Seems to fit MSdm2 quite well.,NA,35,85,35,10,No sign of Ba - looks too cold/dry; Intermediate but probably more ms than IDF; Looks very MS-like in understorey - mixed stand - lots of Fd in more open areas and lots Sxw in slight depression.,FALSE,ALNUALN,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,DICRANUM,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,PSEUMEN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,CORNCAN,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,VACCSCO,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,MAIARAC,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,PAXIMYR,NA,NA,NA,NA,NA,60,60,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,PTILCRI,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,LUPIARC,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,PICEENE,25,10,NA,35,2,2,4,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,PLEUSCH,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,TSUGHET,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,CALARUB,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,EURYCON,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,ABIEAMA,NA,20,10,30,2,5,7,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,SPIRLUC,NA,NA,NA,NA,NA,0.100000001,0.100000001,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,LONIUTA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,AMELALN,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,ARNICOR,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,CLINUNI,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,BRACHYT,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,GOODOBL,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,LILICOL,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,LINNBOR,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,ALNUALN,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,LYCOANN,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,SORBSCO,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,ABIELAS,NA,7,NA,7,2,2,4,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621340,RCOBEC15,2015-06-22,"Monument 78 Trail Head, Manning Park",-120.735155,49.05649563,10,1151,3,999,LV,ST,Definitely Ba present as well as Hw - in MSmw now! No Cw seen at all from interior to here. *No Rhodo anywhere - no ESSFmw1 - no Vale SH.,NA,50,65,50,35,"Seems to fit MSmw1/101 quite well; Very productive forest - Big trees 40m; Definite coast-transition with Ba & Hw. Fd listed for B layer on plot card, but no %cover noted.",FALSE,EQUIARV,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
