"","PlotNumber","ProjectID","Latitude","Longitude","Elevation","Year","SiteSurveyor","RelocationConfidence","Species","...1","Cover","present","Functional_group","YearsSinceStart"
"575","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","CHAMANG",85,0.025,1,"herb",49
"576","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","CHIMUMB",73,0.125,1,"shrub",49
"577","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","CLINUNI",66,5.5,1,"herb",49
"578","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","CORNCAN",67,3.5,1,"herb",49
"579","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","GOODOBL",80,0.25,1,"herb",49
"580","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","LONIUTA",51,11.25,1,"shrub",49
"581","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","LUPIARC",68,3.2,1,"herb",49
"582","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","ORTHSEC",76,0.2,1,"herb",49
"583","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","PAXIMYR",48,33,1,"shrub",49
"584","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","PICEENG",45,15.5,1,"tree",49
"585","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","PINUCON",NA,0,0,"tree",49
"586","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","PSEUMEN",NA,0,0,"tree",49
"587","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","PYROASA",65,0.025,1,"herb",49
"588","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","RHODALB",56,2.25,1,"shrub",49
"589","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","RIBEACE",NA,0,0,"shrub",49
"590","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","RIBELAC",52,2.5,1,"shrub",49
"591","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","RUBUPAR",54,1,1,"shrub",49
"592","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","RUBUPED",77,0.5,1,"herb",49
"593","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","SORBSCO",58,0.15,1,"shrub",49
"594","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","SORBSIT",61,0.175,1,"shrub",49
"595","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","SPIRLUC",NA,0,0,"shrub",49
"596","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","TIARTRI",78,0.15,1,"herb",49
"597","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","TSUGHET",46,1.75,1,"tree",49
"598","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","VACCMEM",50,15.5,1,"shrub",49
"599","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","VACCSCO",49,1.525,1,"shrub",49
"600","35179","Manning Park Project 2025",49.08049897,-120.813113,1246.216553,2025,"CML RNW","High","VALESIT",75,0.8,1,"herb",49
"601","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","ABIEAMA",88,13.5,1,"tree",49
"602","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","ABIELAS",87,22.5,1,"tree",49
"603","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","AMELALN",100,0.5,1,"shrub",49
"604","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","ARNILAT",NA,0,0,"herb",49
"605","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","CHAMANG",NA,0,0,"herb",49
"606","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","CHIMUMB",123,0.075,1,"shrub",49
"607","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","CLINUNI",108,5.5,1,"herb",49
"608","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","CORNCAN",105,9.75,1,"herb",49
"609","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","GOODOBL",115,0.175,1,"herb",49
"610","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","LONIUTA",93,4.25,1,"shrub",49
"611","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","LUPIARC",NA,0,0,"herb",49
"612","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","ORTHSEC",121,0.2,1,"herb",49
"613","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","PAXIMYR",92,31.3,1,"shrub",49
"614","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","PICEENG",89,19,1,"tree",49
"615","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","PINUCON",NA,0,0,"tree",49
"616","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","PSEUMEN",NA,0,0,"tree",49
"617","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","PYROASA",124,0.125,1,"herb",49
"618","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","RHODALB",NA,0,0,"shrub",49
"619","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","RIBEACE",NA,0,0,"shrub",49
"620","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","RIBELAC",96,1.625,1,"shrub",49
"621","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","RUBUPAR",99,3.5,1,"shrub",49
"622","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","RUBUPED",109,1.35,1,"herb",49
"623","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","SORBSCO",98,0.05,1,"shrub",49
"624","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","SORBSIT",NA,0,0,"shrub",49
"625","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","SPIRLUC",101,0.275,1,"shrub",49
"626","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","TIARTRI",117,0.2,1,"herb",49
"627","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","TSUGHET",90,10,1,"tree",49
"628","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","VACCMEM",94,3.5,1,"shrub",49
"629","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","VACCSCO",95,0.025,1,"shrub",49
"630","35379","Manning Park Project 2025",49.08029596,-120.81214,1251.628296,2025,"CML RNW","Low","VALESIT",125,0.033333333,1,"herb",49
"631","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","ABIEAMA",1045,0.1,1,"tree",49
"632","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","ABIELAS",1043,31.625,1,"tree",49
"633","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","AMELALN",1053,2,1,"shrub",49
"634","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","ARNILAT",1056,7,1,"herb",49
"635","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","CHAMANG",1068,0.125,1,"herb",49
"636","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","CHIMUMB",1071,0.325,1,"shrub",49
"637","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","CLINUNI",1057,13.5,1,"herb",49
"638","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","CORNCAN",1065,6.525,1,"herb",49
"639","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","GOODOBL",1076,1.1,1,"herb",49
"640","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","LONIUTA",1048,2,1,"shrub",49
"641","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","LUPIARC",1078,0.025,1,"herb",49
"642","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","ORTHSEC",1059,1.875,1,"herb",49
"643","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","PAXIMYR",1046,7.275,1,"shrub",49
"644","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","PICEENG",1042,32.4,1,"tree",49
"645","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","PINUCON",1044,1.25,1,"tree",49
"646","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","PSEUMEN",NA,0,0,"tree",49
"647","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","PYROASA",1060,0.05,1,"herb",49
"648","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","RHODALB",1047,1.375,1,"shrub",49
"649","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","RIBEACE",NA,0,0,"shrub",49
"650","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","RIBELAC",1054,0.25,1,"shrub",49
"651","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","RUBUPAR",NA,0,0,"shrub",49
"652","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","RUBUPED",1075,2.8,1,"herb",49
"653","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","SORBSCO",1051,0.15,1,"shrub",49
"654","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","SORBSIT",1052,0.15,1,"shrub",49
"655","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","SPIRLUC",NA,0,0,"shrub",49
"656","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","TIARTRI",NA,0,0,"herb",49
"657","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","TSUGHET",NA,0,0,"tree",49
"658","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","VACCMEM",NA,0,0,"shrub",49
"659","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","VACCSCO",1050,6,1,"shrub",49
"660","MP 287","Manning Park Project 2025",49.11563901,-120.866661,1339.150269,2025,"CML RNW","Med","VALESIT",1055,6.25,1,"herb",49
"661","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","ABIEAMA",NA,0,0,"tree",49
"662","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","ABIELAS",1081,15.5,1,"tree",49
"663","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","AMELALN",NA,0,0,"shrub",49
"664","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","ARNILAT",1106,3.5,1,"herb",49
"665","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","CHAMANG",1098,1,1,"herb",49
"666","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","CHIMUMB",NA,0,0,"shrub",49
"667","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","CLINUNI",1114,2,1,"herb",49
"668","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","CORNCAN",1095,2,1,"herb",49
"669","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","GOODOBL",NA,0,0,"herb",49
"670","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","LONIUTA",1082,1.875,1,"shrub",49
"671","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","LUPIARC",NA,0,0,"herb",49
"672","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","ORTHSEC",NA,0,0,"herb",49
"673","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","PAXIMYR",1092,2.75,1,"shrub",49
"674","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","PICEENG",1080,37.5,1,"tree",49
"675","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","PINUCON",NA,0,0,"tree",49
"676","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","PSEUMEN",NA,0,0,"tree",49
"677","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","PYROASA",NA,0,0,"herb",49
"678","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","RHODALB",1088,1.25,1,"shrub",49
"679","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","RIBEACE",1087,3.25,1,"shrub",49
"680","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","RIBELAC",1084,6.575,1,"shrub",49
"681","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","RUBUPAR",NA,0,0,"shrub",49
"682","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","RUBUPED",1097,2.75,1,"herb",49
"683","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","SORBSCO",1091,0.95,1,"shrub",49
"684","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","SORBSIT",1086,0.075,1,"shrub",49
"685","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","SPIRLUC",NA,0,0,"shrub",49
"686","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","TIARTRI",1109,0.55,1,"herb",49
"687","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","TSUGHET",NA,0,0,"tree",49
"688","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","VACCMEM",1083,9.25,1,"shrub",49
"689","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","VACCSCO",1089,0.825,1,"shrub",49
"690","MP 288","Manning Park Project 2025",49.11728497,-120.871749,1346.288208,2025,"CML RNW","Med","VALESIT",1096,8,1,"herb",49
"691","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","ABIEAMA",NA,0,0,"tree",49
"692","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","ABIELAS",1119,4.625,1,"tree",49
"693","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","AMELALN",1127,3.25,1,"shrub",49
"694","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","ARNILAT",NA,0,0,"herb",49
"695","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","CHAMANG",1145,0.075,1,"herb",49
"696","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","CHIMUMB",1137,1.025,1,"shrub",49
"697","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","CLINUNI",NA,0,0,"herb",49
"698","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","CORNCAN",NA,0,0,"herb",49
"699","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","GOODOBL",1142,0.3,1,"herb",49
"700","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","LONIUTA",1132,2.75,1,"shrub",49
"701","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","LUPIARC",1144,0.35,1,"herb",49
"702","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","ORTHSEC",1141,0.8,1,"herb",49
"703","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","PAXIMYR",1123,50,1,"shrub",49
"704","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","PICEENG",1120,1.875,1,"tree",49
"705","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","PINUCON",NA,0,0,"tree",49
"706","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","PSEUMEN",1118,33,1,"tree",49
"707","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","PYROASA",1146,0.1,1,"herb",49
"708","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","RHODALB",NA,0,0,"shrub",49
"709","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","RIBEACE",NA,0,0,"shrub",49
"710","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","RIBELAC",NA,0,0,"shrub",49
"711","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","RUBUPAR",1126,4.25,1,"shrub",49
"712","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","RUBUPED",NA,0,0,"herb",49
"713","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","SORBSCO",1135,0.025,1,"shrub",49
"714","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","SORBSIT",NA,0,0,"shrub",49
"715","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","SPIRLUC",1125,4.175,1,"shrub",49
"716","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","TIARTRI",NA,0,0,"herb",49
"717","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","TSUGHET",1122,0.5,1,"tree",49
"718","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","VACCMEM",1130,0.525,1,"shrub",49
"719","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","VACCSCO",1129,2.5,1,"shrub",49
"720","MP 291","Manning Park Project 2025",49.03867696,-120.872172,1289.884155,2025,"CML RNW","Med-High","VALESIT",NA,0,0,"herb",49
"721","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","ABIEAMA",NA,0,0,"tree",49
"722","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","ABIELAS",1155,1.75,1,"tree",49
"723","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","AMELALN",1164,3.25,1,"shrub",49
"724","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","ARNILAT",NA,0,0,"herb",49
"725","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","CHAMANG",1171,0.075,1,"herb",49
"726","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","CHIMUMB",NA,0,0,"shrub",49
"727","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","CLINUNI",NA,0,0,"herb",49
"728","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","CORNCAN",NA,0,0,"herb",49
"729","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","GOODOBL",NA,0,0,"herb",49
"730","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","LONIUTA",1165,2.25,1,"shrub",49
"731","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","LUPIARC",1167,2.65,1,"herb",49
"732","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","ORTHSEC",1174,0.15,1,"herb",49
"733","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","PAXIMYR",1156,10.5,1,"shrub",49
"734","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","PICEENG",1154,3.5,1,"tree",49
"735","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","PINUCON",1152,8.125,1,"tree",49
"736","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","PSEUMEN",1153,8.25,1,"tree",49
"737","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","PYROASA",NA,0,0,"herb",49
"738","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","RHODALB",NA,0,0,"shrub",49
"739","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","RIBEACE",NA,0,0,"shrub",49
"740","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","RIBELAC",NA,0,0,"shrub",49
"741","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","RUBUPAR",NA,0,0,"shrub",49
"742","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","RUBUPED",NA,0,0,"herb",49
"743","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","SORBSCO",NA,0,0,"shrub",49
"744","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","SORBSIT",NA,0,0,"shrub",49
"745","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","SPIRLUC",1160,2,1,"shrub",49
"746","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","TIARTRI",NA,0,0,"herb",49
"747","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","TSUGHET",NA,0,0,"tree",49
"748","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","VACCMEM",1158,5,1,"shrub",49
"749","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","VACCSCO",1159,1.25,1,"shrub",49
"750","MP 294","Manning Park Project 2025",49.118082,-120.866153,1429.303345,2025,"CML RNW","High","VALESIT",NA,0,0,"herb",49
"751","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","ABIEAMA",1178,1.75,1,"tree",49
"752","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","ABIELAS",1177,14.25,1,"tree",49
"753","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","AMELALN",NA,0,0,"shrub",49
"754","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","ARNILAT",1193,15.5,1,"herb",49
"755","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","CHAMANG",NA,0,0,"herb",49
"756","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","CHIMUMB",NA,0,0,"shrub",49
"757","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","CLINUNI",NA,0,0,"herb",49
"758","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","CORNCAN",1192,28.5,1,"herb",49
"759","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","GOODOBL",1202,0.075,1,"herb",49
"760","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","LONIUTA",1191,2.55,1,"shrub",49
"761","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","LUPIARC",1204,0.1,1,"herb",49
"762","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","ORTHSEC",1200,0.475,1,"herb",49
"763","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","PAXIMYR",1182,12.5,1,"shrub",49
"764","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","PICEENG",1176,18.5,1,"tree",49
"765","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","PINUCON",NA,0,0,"tree",49
"766","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","PSEUMEN",NA,0,0,"tree",49
"767","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","PYROASA",1205,0.1,1,"herb",49
"768","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","RHODALB",1187,1.5,1,"shrub",49
"769","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","RIBEACE",NA,0,0,"shrub",49
"770","MP 295","Manning Park Project 2025",49.11942101,-120.874722,1354.060669,2025,"CML RNW","Med-High","RIBELAC",1183,3.625,1,"shrub",49
